	Human	Haecon	Lv_support	SupportedBy	Identity	e_val
13729	NP_001336067.1	XGW02104.1	3	['O', 'S', 'B']	26.866	1.81e-15
13730	NP_001336067.1	XGW02524.1	3	['O', 'S', 'B']	29.577	4.73e-17
13731	NP_001336067.1	XGW17380.1	2	['S', 'B']	27.692	1.96e-18
13732	NP_001336067.1	XGW17385.1	1	['S']	0.0	0.0
13733	NP_001336067.1	XGW14324.1	2	['S', 'B']	25.907	3.21e-15
13734	NP_001336067.1	XGW17383.1	2	['S', 'B']	27.692	9.5e-19
13735	NP_001336067.1	XGW02105.1	3	['O', 'S', 'B']	26.866	1.81e-15
13736	NP_001336067.1	XGW17384.1	1	['S']	0.0	0.0
13737	NP_001336067.1	XGW02525.1	2	['S', 'B']	30.457	2.77e-15
13738	NP_001336067.1	XGW11578.1	2	['S', 'B']	30.0	1.06e-18
13739	NP_001336067.1	XGW02108.1	2	['O', 'S']	24.576	1.83e-13
13740	NP_001336067.1	XGW11580.1	2	['S', 'B']	30.052	8.659999999999999e-23
13741	NP_001336067.1	XGW02107.1	2	['O', 'S']	25.322	2.15e-14
13742	NP_001336067.1	XGW11944.1	2	['S', 'B']	25.532	5.83e-13
13743	NP_001336067.1	XGW14323.1	2	['S', 'B']	25.907	3.21e-15
13744	NP_001336067.1	XGW11943.1	2	['S', 'B']	25.532	6.96e-13
13745	NP_006756.2	XGW17258.1	4	['O', 'S', 'F', 'B']	49.679	1.22e-105
13746	NP_001341529.2	XGW31189.1	3	['O', 'S', 'B']	61.307	2.91e-169
13747	NP_001341529.2	XGW31190.1	3	['O', 'S', 'B']	61.307	2.91e-169
13748	NP_001394744.1	XGW11611.1	3	['S', 'F', 'B']	31.542	1.99e-141
13749	NP_001357253.1	XGW07785.1	1	['S']	0.0	0.0
13750	NP_001357253.1	XGW07786.1	1	['S']	0.0	0.0
13751	NP_001357253.1	XGW07784.1	1	['S']	0.0	0.0
13752	NP_001380301.1	XGW32056.1	3	['S', 'F', 'B']	55.785	2.5200000000000003e-86
13753	NP_005995.2	XGW04406.1	2	['O', 'B']	0.0	0.0
13754	NP_005995.2	XGW05208.1	2	['O', 'B']	0.0	0.0
13755	NP_000007.1	XGW08985.1	1	['S']	28.947	1.5899999999999999e-40
13756	NP_000007.1	XGW15537.1	1	['O']	31.649	3.5199999999999996e-61
13757	NP_000007.1	XGW15536.1	1	['O']	31.649	3.5199999999999996e-61
13758	NP_001412154.1	XGW13071.1	3	['O', 'S', 'B']	39.775	1.24e-98
13759	NP_001412154.1	XGW13070.1	3	['O', 'S', 'B']	39.057	1.57e-98
13760	NP_001351407.1	XGW10951.1	1	['S']	50.445	2.52e-105
13761	NP_001351407.1	XGW10950.1	1	['S']	0.0	0.0
13762	NP_001338418.1	XGW01483.1	2	['O', 'S']	49.428	0.0
13763	NP_001338418.1	XGW04668.1	1	['O']	45.652	0.0
13764	NP_001338418.1	XGW04669.1	1	['O']	46.797	0.0
13765	NP_001338418.1	XGW01491.1	2	['O', 'S']	50.866	0.0
13766	NP_001338418.1	XGW01502.1	2	['O', 'S']	49.531	0.0
13767	NP_001338418.1	XGW01495.1	2	['O', 'S']	50.761	0.0
13768	NP_001338418.1	XGW01485.1	2	['O', 'S']	49.531	0.0
13769	NP_001338418.1	XGW01493.1	2	['O', 'S']	50.98	0.0
13770	NP_001338418.1	XGW01501.1	2	['O', 'S']	50.87	0.0
13771	NP_001338418.1	XGW01489.1	2	['O', 'S']	50.756	0.0
13772	NP_001338418.1	XGW01486.1	2	['O', 'S']	50.758	0.0
13773	NP_001338418.1	XGW01499.1	2	['O', 'S']	50.866	0.0
13774	NP_001338418.1	XGW01484.1	2	['O', 'S']	49.635	0.0
13775	NP_001338418.1	XGW01500.1	2	['O', 'S']	50.758	0.0
13776	NP_001338418.1	XGW01487.1	2	['O', 'S']	50.871	0.0
13777	NP_001338418.1	XGW01497.1	2	['O', 'S']	50.871	0.0
13778	NP_001338418.1	XGW01490.1	2	['O', 'S']	50.761	0.0
13779	NP_001338418.1	XGW01492.1	2	['O', 'S']	50.87	0.0
13780	NP_001338418.1	XGW01498.1	2	['O', 'S']	50.648	0.0
13781	NP_001338418.1	XGW01494.1	2	['O', 'S']	49.532	0.0
13782	NP_001338418.1	XGW01496.1	2	['O', 'S']	49.635	0.0
13783	NP_001338418.1	XGW01488.1	2	['O', 'S']	49.531	0.0
13784	NP_001400830.1	XGW32376.1	3	['S', 'F', 'B']	41.739	8.94e-63
13785	NP_001266289.1	XGW24451.1	2	['S', 'B']	49.375	3.51e-45
13786	NP_001266289.1	XGW24450.1	2	['S', 'B']	49.375	1.12e-45
13787	NP_851829.1	XGW28609.1	4	['O', 'S', 'F', 'B']	38.846	3.6e-55
13788	NP_001182729.1	XGW12955.1	1	['S']	31.69	2.74e-12
13789	NP_001182729.1	XGW12956.1	1	['S']	31.69	3.23e-12
13790	NP_001182729.1	XGW12957.1	1	['S']	31.69	3.26e-12
13791	NP_001182729.1	XGW12954.1	1	['S']	31.69	2.37e-12
13792	NP_001350618.1	XGW06057.1	1	['S']	29.21	4.08e-19
13793	NP_001350618.1	XGW10251.1	1	['S']	37.943	3.5499999999999997e-40
13794	NP_001350618.1	XGW10250.1	1	['S']	37.943	1.78e-41
13795	NP_001350618.1	XGW06058.1	1	['S']	29.21	3.49e-19
13796	NP_003051.1	XGW01122.1	1	['O']	24.943	7.32e-22
13797	NP_003051.1	XGW04689.1	1	['O']	25.225	6.48e-24
13798	NP_003051.1	XGW23047.1	2	['O', 'S']	31.551	9.52e-100
13799	NP_003051.1	XGW18794.1	1	['O']	25.542	2.12e-22
13800	NP_003051.1	XGW08491.1	1	['O']	27.295	1.54e-40
13801	NP_003051.1	XGW14768.1	1	['O']	25.304	1.34e-32
13802	NP_003051.1	XGW32193.1	1	['O']	29.72	3.16e-70
13803	NP_003051.1	XGW32192.1	1	['O']	29.791	1.9600000000000002e-70
13804	NP_003051.1	XGW18792.1	1	['O']	25.542	2.12e-22
13805	NP_003051.1	XGW08493.1	1	['O']	28.25	9.069999999999999e-46
13806	NP_003051.1	XGW31351.1	1	['O']	26.247	4.88e-25
13807	NP_003051.1	XGW09983.1	1	['O']	32.432	6.15e-70
13808	NP_003051.1	XGW23045.1	2	['O', 'S']	31.551	1.5500000000000001e-99
13809	NP_003051.1	XGW04620.1	1	['O']	25.237	7.119999999999999e-42
13810	NP_003051.1	XGW04621.1	1	['O']	28.342	2.2100000000000002e-35
13811	NP_003051.1	XGW08492.1	1	['O']	28.25	9.069999999999999e-46
13812	NP_003051.1	XGW18793.1	1	['O']	25.679	7.05e-24
13813	NP_003051.1	XGW14767.1	1	['O']	25.304	5.3000000000000004e-33
13814	NP_003051.1	XGW08494.1	1	['O']	28.297	1.34e-36
13815	NP_003051.1	XGW31350.1	1	['O']	26.247	3.9799999999999998e-25
13816	NP_003051.1	XGW26799.1	1	['O']	28.097	7.12e-36
13817	NP_003051.1	XGW01123.1	1	['O']	24.943	7.32e-22
13818	NP_003051.1	XGW04622.1	1	['O']	25.475	3.7299999999999995e-42
13819	NP_003051.1	XGW23046.1	2	['O', 'S']	31.439	9.8e-98
13820	NP_057366.2	XGW13216.1	2	['O', 'S']	36.279	7.51e-53
13821	NP_057366.2	XGW13217.1	2	['O', 'S']	36.574	2.5e-51
13822	NP_057366.2	XGW13229.1	2	['O', 'S']	36.574	1.73e-51
13823	NP_003857.2	XGW15886.1	2	['S', 'B']	25.35	5.9000000000000005e-37
13824	NP_003857.2	XGW15887.1	2	['S', 'B']	25.21	2.79e-36
13825	NP_001037.1	XGW16872.1	1	['B']	42.268	1.08e-33
13826	NP_001037.1	XGW02164.1	3	['O', 'S', 'B']	43.866	0.0
13827	NP_001037.1	XGW02166.1	3	['O', 'S', 'B']	43.923	0.0
13828	NP_001037.1	XGW02165.1	3	['O', 'S', 'B']	50.237	1.4499999999999999e-52
13829	NP_001037.1	XGW16878.1	1	['B']	27.934	1.96e-102
13830	NP_001037.1	XGW16871.1	1	['B']	42.268	1.67e-33
13831	NP_001037.1	XGW02167.1	3	['O', 'S', 'B']	50.237	1.08e-52
13832	NP_001037.1	XGW02163.1	3	['O', 'S', 'B']	50.237	1.08e-52
13833	NP_001037.1	XGW16876.1	1	['B']	28.453	5.84e-100
13834	NP_001037.1	XGW16873.1	1	['B']	42.268	1.1e-33
13835	NP_001037.1	XGW16877.1	1	['B']	27.934	1.71e-102
13836	NP_001037.1	XGW02161.1	3	['O', 'S', 'B']	43.839	0.0
13837	NP_001037.1	XGW02162.1	3	['O', 'S', 'B']	43.626	0.0
13838	NP_620714.2	XGW32505.1	1	['O']	0.0	0.0
13839	NP_536724.1	XGW24769.1	4	['O', 'S', 'F', 'B']	31.707	4.8e-66
13840	NP_536724.1	XGW24770.1	4	['O', 'S', 'F', 'B']	31.707	1.16e-65
13841	NP_001120930.1	XGW04058.1	3	['S', 'F', 'B']	47.253	9.909999999999999e-55
13842	NP_001357466.1	XGW20745.1	3	['S', 'F', 'B']	25.221	6.11e-29
13843	NP_001001396.1	XGW27764.1	3	['O', 'S', 'B']	60.601	0.0
13844	NP_001001396.1	XGW27756.1	3	['O', 'S', 'B']	62.906	0.0
13845	NP_001001396.1	XGW27755.1	3	['O', 'S', 'B']	62.966	0.0
13846	NP_001001396.1	XGW31599.1	1	['B']	53.224	0.0
13847	NP_001001396.1	XGW27761.1	3	['O', 'S', 'B']	60.119	0.0
13848	NP_001001396.1	XGW31598.1	1	['B']	53.224	0.0
13849	NP_001001396.1	XGW27758.1	3	['O', 'S', 'B']	60.653	0.0
13850	NP_001001396.1	XGW31600.1	1	['B']	53.224	0.0
13851	NP_001001396.1	XGW27760.1	3	['O', 'S', 'B']	60.119	0.0
13852	NP_001001396.1	XGW27763.1	3	['O', 'S', 'B']	63.115	0.0
13853	NP_001001396.1	XGW27757.1	3	['O', 'S', 'B']	60.653	0.0
13854	NP_001001396.1	XGW27759.1	3	['O', 'S', 'B']	60.601	0.0
13855	NP_001001396.1	XGW27762.1	3	['O', 'S', 'B']	62.422	0.0
13856	NP_001001396.1	XGW31321.1	3	['O', 'S', 'B']	58.547	0.0
13857	NP_001008539.3	XGW12713.1	3	['O', 'S', 'B']	36.921	6.09e-118
13858	NP_001008539.3	XGW08670.1	2	['O', 'S']	40.333	6.37e-140
13859	NP_001269351.1	XGW26147.1	2	['S', 'F']	34.234	5.43e-11
13860	NP_006216.2	XGW28975.1	2	['O', 'S']	35.433	2.31e-134
13861	NP_006216.2	XGW17195.1	1	['O']	32.808	1.51e-108
13862	NP_006216.2	XGW28976.1	2	['O', 'S']	35.425	8.99e-135
13863	NP_006216.2	XGW17196.1	1	['O']	32.94	1.92e-108
13864	NP_001365469.1	XGW07338.1	1	['S']	44.205	0.0
13865	NP_001365469.1	XGW28805.1	1	['B']	45.371	0.0
13866	NP_001365469.1	XGW26475.1	1	['B']	58.333	6.17e-20
13867	NP_001365469.1	XGW07339.1	1	['S']	44.205	0.0
13868	NP_001365469.1	XGW15377.1	4	['O', 'S', 'F', 'B']	56.044	0.0
13869	NP_001365469.1	XGW07345.1	1	['S']	44.205	0.0
13870	NP_001365469.1	XGW26474.1	1	['B']	58.333	6.23e-20
13871	NP_001365469.1	XGW15379.1	3	['O', 'S', 'B']	51.873	0.0
13872	NP_001365469.1	XGW15376.1	3	['O', 'S', 'B']	53.944	0.0
13873	NP_001365469.1	XGW15378.1	3	['O', 'S', 'B']	53.944	0.0
13874	NP_001365469.1	XGW28804.1	2	['S', 'B']	45.371	0.0
13875	NP_001365469.1	XGW28806.1	2	['S', 'B']	45.371	0.0
13876	NP_002026.1	XGW31580.1	4	['O', 'S', 'F', 'B']	43.77	1.96e-87
13877	NP_002026.1	XGW31581.1	4	['O', 'S', 'F', 'B']	43.042	2.14e-82
13878	NP_001269210.1	XGW22683.1	2	['O', 'S']	49.624	2.9e-83
13879	NP_001269210.1	XGW22682.1	2	['O', 'S']	49.624	2.9e-83
13880	NP_001269210.1	XGW22681.1	2	['O', 'S']	49.259	1.63e-84
13881	NP_001269210.1	XGW25192.1	2	['O', 'S']	50.376	1.25e-85
13882	NP_002717.3	XGW33470.1	2	['F', 'B']	0.0	0.0
13883	NP_002717.3	XGW33469.1	4	['O', 'S', 'F', 'B']	48.515	0.0
13884	NP_002717.3	XGW33468.1	4	['O', 'S', 'F', 'B']	48.515	0.0
13885	NP_001373544.1	XGW28094.1	3	['O', 'S', 'B']	46.091	4.63e-165
13886	NP_001373544.1	XGW28093.1	3	['O', 'S', 'B']	46.091	7.42e-165
13887	NP_001373544.1	XGW28092.1	3	['O', 'S', 'B']	46.091	4.63e-165
13888	NP_476437.1	XGW03005.1	1	['O']	26.712	7.16e-42
13889	NP_476437.1	XGW20856.1	1	['S']	0.0	0.0
13890	NP_476437.1	XGW28068.1	3	['O', 'S', 'B']	30.233	1.2599999999999999e-68
13891	NP_476437.1	XGW03006.1	1	['O']	26.712	7.16e-42
13892	NP_476437.1	XGW28067.1	3	['O', 'S', 'B']	30.233	1.3999999999999998e-68
13893	NP_476437.1	XGW15384.1	1	['O']	25.974	3.22e-25
13894	NP_476437.1	XGW03002.1	1	['O']	28.831	1.45e-35
13895	NP_476437.1	XGW15383.1	1	['O']	25.974	3.35e-25
13896	NP_476437.1	XGW28069.1	3	['O', 'S', 'B']	30.447	1.89e-57
13897	NP_001374633.1	XGW13753.1	1	['O']	0.0	0.0
13898	NP_001374633.1	XGW22917.1	1	['O']	0.0	0.0
13899	NP_001374633.1	XGW13764.1	1	['O']	0.0	0.0
13900	NP_001374633.1	XGW22916.1	1	['O']	0.0	0.0
13901	NP_001374633.1	XGW13765.1	1	['O']	0.0	0.0
13902	NP_001374633.1	XGW31611.1	1	['O']	0.0	0.0
13903	NP_001338031.1	XGW10474.1	1	['S']	36.134	3.8200000000000003e-32
13904	NP_001338031.1	XGW10476.1	1	['S']	36.134	3.7e-32
13905	NP_001338031.1	XGW10475.1	1	['S']	36.134	4.01e-32
13906	NP_001338031.1	XGW10477.1	1	['S']	36.134	3.77e-32
13907	NP_001363739.1	XGW07785.1	1	['S']	33.077	3.4e-13
13908	NP_001363739.1	XGW07786.1	1	['S']	32.593	3.07e-13
13909	NP_001363739.1	XGW07784.1	1	['S']	32.593	3.07e-13
13910	NP_005146.4	XGW19175.1	1	['S']	27.519	2.43e-13
13911	NP_005146.4	XGW19177.1	1	['S']	27.626	2.14e-13
13912	NP_005146.4	XGW19176.1	1	['S']	27.626	2.01e-13
13913	NP_005146.4	XGW19174.1	1	['S']	27.626	2.01e-13
13914	NP_005146.4	XGW19173.1	1	['S']	27.519	2.43e-13
13915	NP_005146.4	XGW19250.1	1	['S']	27.907	1.45e-13
13916	NP_001371598.1	XGW32312.1	2	['O', 'S']	43.918	2.4900000000000002e-133
13917	NP_001371598.1	XGW08512.1	1	['S']	49.476	5.88e-151
13918	NP_001371598.1	XGW08515.1	1	['S']	49.476	8.92e-151
13919	NP_001371598.1	XGW08520.1	1	['S']	49.476	7.25e-151
13920	NP_001371598.1	XGW12894.1	1	['S']	44.556	3.32e-131
13921	NP_001371598.1	XGW08517.1	1	['S']	49.476	8.16e-153
13922	NP_001371598.1	XGW27432.1	1	['S']	38.655	5.66e-110
13923	NP_001371598.1	XGW31322.1	1	['S']	43.649	3.05e-121
13924	NP_001371598.1	XGW08518.1	1	['S']	49.476	9.96e-151
13925	NP_001371598.1	XGW08519.1	1	['S']	49.476	7.399999999999999e-153
13926	NP_001371598.1	XGW32313.1	2	['O', 'S']	43.918	2.4900000000000002e-133
13927	NP_001371598.1	XGW08514.1	1	['S']	47.656	5.65e-152
13928	NP_001371598.1	XGW08513.1	1	['S']	47.656	4.15e-152
13929	NP_001371598.1	XGW08521.1	1	['S']	49.476	9.19e-151
13930	NP_001371598.1	XGW31323.1	1	['S']	42.977	1.3699999999999998e-128
13931	NP_001371598.1	XGW08516.1	1	['S']	49.476	9.72e-151
13932	NP_001269565.1	XGW33449.1	1	['B']	52.0	1.05e-14
13933	NP_001363835.1	XGW06574.1	2	['O', 'S']	50.379	0.0
13934	NP_001363835.1	XGW06575.1	2	['O', 'S']	50.379	0.0
13935	NP_001065.2	XGW26410.1	1	['O']	24.673	8.4e-39
13936	NP_001065.2	XGW26426.1	1	['O']	26.256	7.74e-34
13937	NP_001065.2	XGW26404.1	1	['O']	25.444	1.4e-35
13938	NP_001065.2	XGW26413.1	2	['O', 'S']	25.905	2.83e-38
13939	NP_001065.2	XGW05292.1	2	['O', 'S']	25.926	3.8800000000000005e-33
13940	NP_001065.2	XGW26425.1	1	['O']	24.551	4.9399999999999994e-30
13941	NP_001065.2	XGW11869.1	2	['O', 'B']	26.337	1.41e-48
13942	NP_001065.2	XGW26415.1	2	['O', 'S']	24.521	8.98e-41
13943	NP_001065.2	XGW11868.1	2	['O', 'B']	26.527	1.12e-52
13944	NP_001065.2	XGW11992.1	1	['O']	25.049	8.32e-48
13945	NP_001065.2	XGW26417.1	1	['O']	25.424	4.34e-40
13946	NP_001065.2	XGW26419.1	1	['O']	25.424	3.9299999999999995e-40
13947	NP_001065.2	XGW11993.1	1	['O']	25.049	6.179999999999999e-48
13948	NP_001065.2	XGW01929.1	2	['O', 'S']	24.231	2.4299999999999996e-42
13949	NP_001065.2	XGW26165.1	1	['S']	30.705	1.1e-58
13950	NP_001065.2	XGW26418.1	1	['O']	25.234	4.47e-38
13951	NP_001065.2	XGW26416.1	1	['O']	26.148	7.799999999999999e-42
13952	NP_001065.2	XGW11870.1	3	['O', 'S', 'B']	27.831	3.36e-49
13953	NP_001065.2	XGW26164.1	2	['O', 'S']	29.6	2.5700000000000002e-58
13954	NP_001065.2	XGW27032.1	2	['O', 'S']	31.387	2.5700000000000002e-58
13955	NP_001065.2	XGW27702.1	1	['O']	25.281	1.6300000000000001e-37
13956	NP_001065.2	XGW01930.1	2	['O', 'S']	24.231	2.4299999999999996e-42
13957	NP_001065.2	XGW11867.1	1	['B']	30.556	7.4000000000000004e-31
13958	NP_001065.2	XGW11316.1	3	['S', 'F', 'B']	28.049	9.33e-56
13959	NP_001065.2	XGW25310.1	1	['O']	28.143	1.39e-45
13960	NP_001065.2	XGW26405.1	2	['O', 'S']	25.394	1.32e-35
13961	NP_001065.2	XGW11866.1	2	['O', 'B']	27.455	4.9999999999999996e-54
13962	NP_001065.2	XGW25934.1	1	['S']	29.557	1.4799999999999999e-40
13963	NP_001065.2	XGW26421.1	1	['O']	26.789	9.61e-39
13964	NP_001065.2	XGW26409.1	1	['O']	24.673	8.18e-39
13965	NP_001065.2	XGW26423.1	2	['O', 'S']	25.447	8.74e-38
13966	NP_001065.2	XGW11871.1	3	['O', 'S', 'B']	27.291	1.9000000000000002e-43
13967	NP_001065.2	XGW26420.1	1	['O']	26.82	3.96e-41
13968	NP_001065.2	XGW26414.1	2	['O', 'S']	26.535	2.54e-36
13969	NP_001065.2	XGW27370.1	1	['O']	23.925	1.9600000000000001e-31
13970	NP_001065.2	XGW25309.1	1	['O']	28.143	1.39e-45
13971	NP_001065.2	XGW26424.1	1	['O']	25.05	4.06e-36
13972	NP_001065.2	XGW26163.1	2	['O', 'S']	29.6	2.5700000000000002e-58
13973	NP_001065.2	XGW27369.1	1	['O']	23.925	1.9600000000000001e-31
13974	NP_001065.2	XGW25935.1	1	['S']	29.557	1.4999999999999999e-40
13975	NP_001361621.1	XGW19962.1	1	['S']	0.0	0.0
13976	NP_001361621.1	XGW19961.1	1	['S']	0.0	0.0
13977	NP_001269734.1	XGW19218.1	1	['B']	0.0	0.0
13978	NP_001352622.1	XGW11774.1	1	['S']	39.016	6.230000000000001e-163
13979	NP_001352622.1	XGW11778.1	1	['S']	39.518	7.11e-165
13980	NP_001352622.1	XGW11773.1	1	['S']	39.016	1.9700000000000002e-163
13981	NP_001352622.1	XGW11780.1	1	['S']	39.016	1.9700000000000002e-163
13982	NP_001352622.1	XGW11781.1	1	['S']	37.064	3.19e-146
13983	NP_001352622.1	XGW11775.1	1	['S']	39.016	6.230000000000001e-163
13984	NP_001352622.1	XGW11790.1	1	['S']	36.496	1.35e-158
13985	NP_001352622.1	XGW10658.1	1	['S']	36.422	2.08e-86
13986	NP_001352622.1	XGW25366.1	2	['S', 'B']	38.751	1.78e-157
13987	NP_001352622.1	XGW25367.1	2	['S', 'B']	38.751	1.5700000000000002e-157
13988	NP_001352622.1	XGW11779.1	1	['S']	39.277	7.039999999999999e-165
13989	NP_001352622.1	XGW11777.1	1	['S']	39.016	6.230000000000001e-163
13990	NP_001352622.1	XGW11776.1	1	['S']	39.016	6.230000000000001e-163
13991	NP_001352622.1	XGW10657.1	1	['S']	36.422	2.21e-86
13992	NP_001317405.1	XGW16327.1	3	['S', 'F', 'B']	42.007	6.12e-63
13993	NP_003249.3	XGW21148.1	4	['O', 'S', 'F', 'B']	48.619	2.93e-53
13994	NP_003249.3	XGW26674.1	4	['O', 'S', 'F', 'B']	45.503	4.3899999999999997e-48
13995	NP_001333478.2	XGW30420.1	2	['O', 'S']	32.137	4.29e-83
13996	NP_001333478.2	XGW11014.1	2	['O', 'S']	35.069	2.5400000000000002e-124
13997	NP_001333478.2	XGW11012.1	2	['O', 'S']	35.069	1.7e-124
13998	NP_001333478.2	XGW11011.1	2	['O', 'S']	35.069	2.5400000000000002e-124
13999	NP_001333478.2	XGW11013.1	2	['O', 'S']	35.069	9.85e-125
14000	NP_001333478.2	XGW30421.1	2	['O', 'S']	31.868	3.29e-82
14001	NP_001333478.2	XGW30422.1	2	['O', 'S']	31.768	2.33e-83
14002	NP_001333478.2	XGW05768.1	1	['S']	30.108	1.63e-62
14003	NP_001333478.2	XGW05770.1	1	['O']	30.738	1.2600000000000001e-59
14004	NP_001400810.1	XGW32376.1	3	['S', 'F', 'B']	41.739	1.69e-61
14005	NP_001365356.1	XGW05773.1	2	['O', 'S']	47.696	8.090000000000001e-122
14006	NP_001365356.1	XGW20511.1	1	['S']	32.333	1.78e-67
14007	NP_001365356.1	XGW05774.1	2	['O', 'S']	51.404	4.97e-114
14008	NP_001338676.1	XGW21415.1	4	['O', 'S', 'F', 'B']	52.201	7.949999999999999e-60
14009	NP_001013455.1	XGW13550.1	4	['O', 'S', 'F', 'B']	46.178	2.2199999999999998e-95
14010	NP_001127695.1	XGW14785.1	3	['O', 'S', 'F']	69.542	0.0
14011	NP_001127695.1	XGW14786.1	2	['O', 'S']	62.264	2.69e-162
14012	NP_112233.3	XGW11924.1	4	['O', 'S', 'F', 'B']	55.864	9.28e-121
14013	NP_112233.3	XGW11923.1	4	['O', 'S', 'F', 'B']	55.864	9.28e-121
14014	NP_060421.3	XGW20704.1	1	['B']	0.0	0.0
14015	NP_060421.3	XGW20703.1	1	['B']	0.0	0.0
14016	NP_001271438.1	XGW31592.1	3	['O', 'S', 'B']	37.567	1.42e-111
14017	NP_001271438.1	XGW18267.1	3	['O', 'S', 'B']	31.222	5.1100000000000005e-73
14018	NP_001271438.1	XGW17678.1	3	['O', 'S', 'B']	34.004	3.35e-92
14019	NP_001271438.1	XGW17677.1	3	['O', 'S', 'B']	34.004	3.35e-92
14020	NP_001271438.1	XGW31593.1	3	['O', 'S', 'B']	37.567	3.63e-111
14021	NP_001271438.1	XGW18266.1	3	['O', 'S', 'B']	33.393	5.07e-105
14022	NP_001349731.1	XGW06329.1	3	['O', 'S', 'F']	42.636	0.0
14023	NP_001349731.1	XGW06331.1	3	['O', 'S', 'F']	42.636	0.0
14024	NP_001349731.1	XGW06330.1	1	['F']	0.0	0.0
14025	NP_001269348.1	XGW26147.1	4	['O', 'S', 'F', 'B']	50.526	8.26e-28
14026	NP_002920.1	XGW22563.1	1	['B']	33.793	2.49e-51
14027	NP_002920.1	XGW22571.1	1	['B']	33.793	1.75e-52
14028	NP_002920.1	XGW22569.1	1	['B']	33.808	8.49e-50
14029	NP_002920.1	XGW22567.1	1	['B']	33.793	4.1e-52
14030	NP_002920.1	XGW22568.1	1	['B']	33.922	6.75e-50
14031	NP_002920.1	XGW22570.1	1	['B']	33.667	1.4e-53
14032	NP_002920.1	XGW34492.1	2	['O', 'S']	42.105	2.32e-111
14033	NP_002920.1	XGW02115.1	1	['B']	39.041	7.73e-63
14034	NP_002920.1	XGW34493.1	2	['O', 'S']	42.105	1.17e-111
14035	NP_002920.1	XGW22559.1	1	['B']	33.808	8.49e-50
14036	NP_002920.1	XGW22561.1	1	['B']	33.922	1.67e-50
14037	NP_002920.1	XGW02114.1	1	['B']	39.041	2.74e-63
14038	NP_002920.1	XGW34491.1	2	['O', 'S']	42.105	1.98e-111
14039	NP_002920.1	XGW22562.1	1	['B']	33.922	6.75e-50
14040	NP_002920.1	XGW22558.1	1	['B']	33.793	1.85e-51
14041	NP_002920.1	XGW22572.1	1	['B']	33.922	1.2e-50
14042	NP_002920.1	XGW02113.1	1	['B']	37.113	5.19e-60
14043	NP_002920.1	XGW22560.1	1	['B']	33.922	1.11e-50
14044	NP_002920.1	XGW22565.1	1	['B']	33.922	2.02e-50
14045	NP_002920.1	XGW22564.1	1	['B']	33.922	2.18e-50
14046	NP_002920.1	XGW22566.1	1	['B']	33.793	2.7499999999999997e-52
14047	NP_001336128.1	XGW03077.1	4	['O', 'S', 'F', 'B']	50.442	2.4400000000000003e-27
14048	NP_057411.1	XGW12930.1	1	['B']	42.149	1.0100000000000001e-29
14049	NP_057411.1	XGW12931.1	3	['O', 'S', 'B']	56.955	3.86e-172
14050	NP_057411.1	XGW12933.1	2	['O', 'B']	64.639	1.21e-133
14051	NP_057411.1	XGW12926.1	4	['O', 'S', 'F', 'B']	63.421	0.0
14052	NP_057411.1	XGW12927.1	3	['O', 'S', 'B']	63.421	0.0
14053	NP_057411.1	XGW12932.1	3	['O', 'S', 'B']	56.955	1.84e-171
14054	NP_001374371.1	XGW22935.1	3	['O', 'S', 'B']	36.255	3.24e-41
14055	NP_001374371.1	XGW22934.1	3	['O', 'S', 'B']	36.255	3.24e-41
14056	NP_001400030.1	XGW10353.1	1	['F']	49.701	9.78e-52
14057	NP_001400030.1	XGW32777.1	3	['O', 'S', 'B']	50.633	2.94e-16
14058	NP_001400030.1	XGW32776.1	3	['O', 'S', 'B']	50.633	3.49e-16
14059	NP_001254.2	XGW30826.1	4	['O', 'S', 'F', 'B']	50.858	2.18e-161
14060	NP_001254.2	XGW30824.1	4	['O', 'S', 'F', 'B']	53.515	7.240000000000001e-164
14061	NP_001254.2	XGW30825.1	4	['O', 'S', 'F', 'B']	51.739	9.050000000000001e-163
14062	NP_001180208.1	XGW07093.1	1	['S']	26.359	1.09e-24
14063	NP_001180208.1	XGW07092.1	1	['S']	25.936	1e-22
14064	NP_006592.3	XGW16968.1	1	['O']	30.0	1.27e-12
14065	NP_006592.3	XGW16970.1	1	['O']	30.0	8.88e-13
14066	NP_006592.3	XGW16969.1	1	['O']	30.0	8.88e-13
14067	NP_001193580.1	XGW22447.1	2	['O', 'S']	21.228	5.66e-14
14068	NP_001193580.1	XGW22446.1	2	['O', 'S']	19.554	2.41e-15
14069	NP_001193580.1	XGW22448.1	1	['O']	19.554	2.2e-15
14070	NP_001284494.1	XGW04406.1	3	['O', 'S', 'B']	0.0	0.0
14071	NP_001284494.1	XGW05208.1	2	['O', 'S']	0.0	0.0
14072	NP_001363151.1	XGW27317.1	2	['O', 'S']	36.441	3.85e-62
14073	NP_001363151.1	XGW27318.1	2	['O', 'S']	36.441	3.17e-62
14074	NP_001363151.1	XGW17892.1	1	['S']	29.565	2.88e-42
14075	NP_001363151.1	XGW30535.1	1	['O']	31.641	3.36e-39
14076	NP_001363151.1	XGW17891.1	1	['S']	29.565	2.88e-42
14077	NP_001400827.1	XGW32376.1	3	['S', 'F', 'B']	41.739	4.97e-62
